mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
33.21830096244812,0.20630430988443896,0.7203116416931152,0.038158203105941944,0.007122305833333868,{'final_estimator__C': np.float64(0.007122305833333868)},0.9813199132405624,0.9838008432237467,0.9791036693793953,0.9747459307038648,0.981094918939312,0.9800130550973762,0.003026391522257617,40,0.9999277786008426,0.9999450528011335,0.9999614465792068,0.9999634529825288,0.999951211382514,0.9999497884692452,1.2895859745579516e-05
33.35035729408264,0.673416170636423,0.7287353038787842,0.032627624720266375,0.0021147447960615704,{'final_estimator__C': np.float64(0.0021147447960615704)},0.9811891242008465,0.9837001112925369,0.979069519734023,0.9746816968470933,0.9810046663051141,0.9799290236759226,0.0030079610398248803,46,0.9999192939201116,0.9999375842498313,0.9999571797974589,0.9999599481260929,0.99994089999329,0.9999429812173568,1.4724282473832456e-05
33.848887252807614,0.6675937376654411,0.7516379356384277,0.06870004708752901,55.51721685244721,{'final_estimator__C': np.float64(55.51721685244721)},0.9820404714904264,0.9848195354958205,0.9794695584369544,0.9745247710957402,0.9806249547720471,0.9802958582581978,0.0033942260981540415,27,0.999995706853163,0.9999968245955347,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.999997520866336,1.1141483344388942e-06
36.00664629936218,1.9029874287663218,0.8266987323760986,0.04562577593014339,67.32248920775338,{'final_estimator__C': np.float64(67.32248920775338)},0.9820388467818584,0.9848195354958205,0.9794703715237489,0.9745272103561239,0.9806241416852525,0.9802960211685608,0.0033931743717772753,26,0.999995706853163,0.9999968245955347,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.999997520866336,1.1141483344388942e-06
33.80691051483154,1.6477756144980764,0.7259837627410889,0.07450369287768865,11.015056790269638,{'final_estimator__C': np.float64(11.015056790269638)},0.982079464496056,0.9848357825814994,0.9794524836142684,0.9745394066580426,0.9807054503647099,0.9803225175429151,0.003400129173851873,22,0.999995706853163,0.9999968245955347,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.999997520866336,1.1141483344388942e-06
33.879175138473514,1.7701208386558045,0.7376049041748047,0.07093041734976853,0.03334792728637585,{'final_estimator__C': np.float64(0.03334792728637585)},0.9816481043712784,0.9841769632572157,0.979219127704225,0.9749451369685359,0.9813762469702353,0.9802731158542981,0.003093404799041507,30,0.9999597358713808,0.9999678141003403,0.9999750596447834,0.999977116843126,0.9999850916613928,0.9999729636242046,8.604915531391094e-06
32.56170678138733,0.5836051658495682,0.6768666267395019,0.052023703031335994,0.0030786517836196197,{'final_estimator__C': np.float64(0.0030786517836196197)},0.981214307183649,0.9837301684010431,0.9790841552963254,0.9746947062358065,0.9810119840862653,0.979947064240618,0.0030127632664976914,45,0.9999211229530836,0.9999391084439746,0.9999585512630207,0.9999607100514051,0.9999425762289766,0.9999444137880922,1.4418201624513915e-05
33.38100848197937,0.5168534691790005,0.7969851493835449,0.06852874228434362,2.6373339933815254,{'final_estimator__C': np.float64(2.6373339933815254)},0.98211114631313,0.9848577161471661,0.9794711846105436,0.9745784348241822,0.9808631892028579,0.9803763342195759,0.0033989503664942976,17,0.999995706853163,0.9999968245955347,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.999997520866336,1.1141483344388942e-06
32.61381325721741,0.8406253954504078,0.7181765556335449,0.06901314513718776,0.15876781526924,{'final_estimator__C': np.float64(0.15876781526924)},0.9821387663587844,0.9846846846846847,0.9795890821957571,0.975094744938738,0.9815567522386313,0.9806128060833192,0.0032030233793710026,5,0.9999955036272772,0.9999938270137196,0.9999967999136891,0.9999977904165949,0.9999979428016573,0.9999963727545877,1.5423006914661204e-06
32.70666399002075,1.0796934257455226,0.7710219383239746,0.05600211937374663,0.00407559644007287,{'final_estimator__C': np.float64(0.00407559644007287)},0.981246801355007,0.9837391042981666,0.9790898469038875,0.974709341798109,0.9810274327353622,0.9799625054181064,0.0030134182001956516,44,0.9999226979536983,0.9999411407028324,0.9999592115982912,0.9999614719767171,0.9999448620049131,0.9999458768472904,1.4012463906273436e-05
32.782297134399414,0.3737718623522689,0.723448657989502,0.05975165690096591,0.2991469302130217,{'final_estimator__C': np.float64(0.2991469302130217)},0.9822663059813646,0.9848666520442895,0.9796687647016256,0.9750118100856913,0.9814811351667356,0.9806589335959413,0.0032813105408752933,1,0.999995706853163,0.9999962657243489,0.9999979681991676,0.9999987555219902,0.9999979428016573,0.9999973278200655,1.1473623271734809e-06
33.22856364250183,0.9876455618222657,0.7721554279327393,0.04926853491789435,0.0014857392806279248,{'final_estimator__C': np.float64(0.0014857392806279248)},0.9811785635951552,0.9836741159554505,0.9790687066472286,0.9746573042432561,0.9809916569164009,0.9799140694714982,0.0030081990832113853,49,0.9999177189194968,0.9999365681204023,0.9999559607169595,0.9999592369958016,0.9999391221675616,0.9999417213840444,1.4959850359838445e-05
31.841113376617432,1.4009452901040202,0.6948001861572266,0.04948408453465447,35.20481045526041,{'final_estimator__C': np.float64(35.20481045526041)},0.9820453456161301,0.9848203478501044,0.979480128565284,0.9745288365297129,0.9806355249003765,0.9803020366923215,0.003393253577147526,24,0.999995706853163,0.9999968245955347,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.999997520866336,1.1141483344388942e-06
31.808913278579713,0.37798971096366174,0.7105451583862304,0.07398510814900831,0.01967432802530612,{'final_estimator__C': np.float64(0.01967432802530612)},0.981506754725871,0.9840404877375121,0.9791386321115619,0.9748833423721482,0.9812681064265567,0.9801674646747299,0.0030654808009011624,34,0.9999431729616901,0.9999573987736944,0.9999683039070159,0.9999698023601297,0.9999713770057748,0.9999620110016609,1.0622357124597567e-05
31.311347007751465,0.30552867722603355,0.665450143814087,0.03702210941018157,2.0540519425388455,{'final_estimator__C': np.float64(2.0540519425388455)},0.9821273933988091,0.9848690891071413,0.9794833809124623,0.974597948907252,0.98089733884823,0.980395030234779,0.0033972887799962347,16,0.999995706853163,0.9999968245955347,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.999997520866336,1.1141483344388942e-06
31.858624839782713,0.4455568843899317,0.6724191665649414,0.040867547944795045,0.03618723330959624,{'final_estimator__C': np.float64(0.03618723330959624)},0.9816732873540809,0.9841915856343268,0.979223193138198,0.9749613987044276,0.9813900694457431,0.9802879068553553,0.0030944483803319505,29,0.9999622253884816,0.9999696431333124,0.999976227930262,0.9999779295634589,0.9999871742572459,0.9999746400545522,8.361119671510474e-06
31.843474054336546,0.4254257232592167,0.7108547210693359,0.09949998098399802,0.39841905944346884,{'final_estimator__C': np.float64(0.39841905944346884)},0.9822451847699818,0.9848967091527957,0.9796354281430482,0.9749272490590554,0.9813599852343439,0.980612911271845,0.0033122677617616475,4,0.999995706853163,0.999996621369649,0.999998171379251,0.9999987555219902,0.9999979428016573,0.9999974395851421,1.1128590182038221e-06
32.44513511657715,0.7006841196321275,0.6847925186157227,0.029180354278367654,0.5414413211338525,{'final_estimator__C': np.float64(0.5414413211338525)},0.9821980682215128,0.9849015832784993,0.9796216056675402,0.9748532581607487,0.9812990037247505,0.9805747038106103,0.003332420882796503,8,0.999995706853163,0.9999967229825919,0.9999982221742718,0.9999987555219902,0.9999979428016573,0.999997470066735,1.1053140806500936e-06
33.67570266723633,0.8321818368221158,0.777564525604248,0.07517523957109232,0.008399864445957504,{'final_estimator__C': np.float64(0.008399864445957504)},0.9813483456405008,0.9838211520808454,0.9791101740737518,0.9747735756548805,0.9811054890676415,0.980031747303524,0.003024685353148562,37,0.9999297600532289,0.9999465261888054,0.9999623608895813,0.9999643164978824,0.9999530907982839,0.9999512108855564,1.2503586103609207e-05
