mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
23.09279155731201,0.07528715660360921,0.0072324275970458984,0.00012108922633154702,0.03208489059932442,5,1,2,151,0.6234380314193007,"{'learning_rate': np.float64(0.03208489059932442), 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 151, 'subsample': np.float64(0.6234380314193007)}",0.9797000787983654,0.9844361042737959,0.9796151009731836,0.9730799158617784,0.9789361734997126,0.979153474681367,0.0036153391775425965,9,0.9939430302971184,0.9937182116609794,0.9944255766339654,0.9949809693914791,0.9947982089066124,0.9943731993780309,0.0004830766426215481
41.792033958435056,0.12018305165610947,0.007811784744262695,0.0001072255056428266,0.07573634566970322,4,1,6,212,0.9988702425244709,"{'learning_rate': np.float64(0.07573634566970322), 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 212, 'subsample': np.float64(0.9988702425244709)}",0.9797512571182544,0.9848950844442279,0.9807452916176443,0.973930404648905,0.9790841552963254,0.9796812386250714,0.0035142538186426694,7,0.9981618980728699,0.9981827795326333,0.9984529868462738,0.9983839310154854,0.9983325772494487,0.9983028345433423,0.00011338719040681938
11.792409658432007,0.008447669894919135,0.006085586547851562,0.0001888529442512258,0.005248484938541596,3,2,13,153,0.5165253664502742,"{'learning_rate': np.float64(0.005248484938541596), 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 153, 'subsample': np.float64(0.5165253664502742)}",0.9713226752451279,0.9768678055873727,0.9716517289071057,0.9671370644802222,0.9720968939271359,0.9718152336293929,0.0030907096291389615,42,0.973752233706517,0.9727091514445396,0.974005546511502,0.9752162712299693,0.9747846151431436,0.9740935636071342,0.0008693531823041576
11.3168306350708,0.04476842479565656,0.0052470207214355465,0.00023333209628511448,0.008537622493704712,2,3,3,152,0.7447263801387816,"{'learning_rate': np.float64(0.008537622493704712), 'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 152, 'subsample': np.float64(0.7447263801387816)}",0.9639034435698097,0.969799510962721,0.9637168148788378,0.9594737214413429,0.9621845528144594,0.9638156087334343,0.0033863517165792826,48,0.965569800674019,0.9644553099164273,0.9651204560742692,0.9673338999009955,0.9649350288508097,0.9654828990833041,0.0009920909369505757
43.96857690811157,0.18949236899564365,0.009816312789916992,0.000854842314343464,0.4573419197153425,5,7,12,283,0.6188187719961998,"{'learning_rate': np.float64(0.4573419197153425), 'max_depth': 5, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 283, 'subsample': np.float64(0.6188187719961998)}",0.9757203551612929,0.9754628388532808,0.9739178018035892,0.9237336782989574,0.9733153044888082,0.9644299957211857,0.020368373875929727,47,0.9999954020143342,0.9999969262084777,0.9999983745593342,0.9626970764265438,0.9999979428016573,0.9925371444020694,0.014920034022837123
61.94059762954712,0.29955243437969686,0.014703702926635743,0.00038527103910708385,0.09234940072815244,6,4,3,297,0.6994122212222765,"{'learning_rate': np.float64(0.09234940072815244), 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 297, 'subsample': np.float64(0.6994122212222765)}",0.9820404714904263,0.9858146694936596,0.9819202020358068,0.9759525515070157,0.9801411681292742,0.9811738125312365,0.003199177067112704,3,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975411889246,1.1021245353785273e-06
17.36909580230713,0.07644658265518518,0.006032419204711914,0.0002663539720904316,0.1597810005559244,2,1,13,286,0.5932592551999272,"{'learning_rate': np.float64(0.1597810005559244), 'max_depth': 2, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 286, 'subsample': np.float64(0.5932592551999272)}",0.9760745416290952,0.981181813012291,0.9775880755943054,0.9707788802331283,0.9753716009922911,0.9761989822922222,0.0033715199483871612,24,0.9926549846330747,0.9923130570802577,0.9931973276333191,0.9934960277531804,0.9935772489914522,0.9930477292182569,0.0004894351666871994
81.23395318984986,0.11676618605148277,0.017995262145996095,0.0002301747639719669,0.0012884004978966598,5,4,12,445,0.7560465291496405,"{'learning_rate': np.float64(0.0012884004978966598), 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 445, 'subsample': np.float64(0.7560465291496405)}",0.9757106069098856,0.9806204762020813,0.9751032823500811,0.968844953292229,0.9751264553237265,0.9750811548156006,0.0037409368496579337,30,0.9823190939051947,0.9813000177009746,0.9827025429866832,0.9833764151302316,0.9825606978910771,0.9824517535228322,0.0006743674512090556
41.782897281646726,0.12150977102879364,0.010196876525878907,0.00017641791742194817,0.004086065304641306,5,1,2,227,0.75887567526374,"{'learning_rate': np.float64(0.004086065304641306), 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 227, 'subsample': np.float64(0.75887567526374)}",0.9755879414130091,0.9815335624172414,0.9757643219140715,0.9699897794989921,0.9758675839369825,0.9757486378360593,0.003651575530150855,27,0.9835477722073562,0.9830010437681495,0.9841477121236895,0.9847807196729979,0.9842437909055478,0.9839442077355482,0.0006128026975540698
38.61034784317017,0.09384593624791321,0.00921478271484375,0.00020219113430190895,0.18237044094804145,4,4,10,250,0.770723986913783,"{'learning_rate': np.float64(0.18237044094804145), 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 250, 'subsample': np.float64(0.770723986913783)}",0.9773475007920455,0.9843605553253885,0.9811347601922463,0.9749882305686485,0.9774742434430648,0.9790610580642788,0.0032993058273682553,10,0.9999954528208057,0.9999963673372917,0.9999982729692926,0.9999984507518654,0.9999976380315324,0.9999972363821575,1.1529838655324502e-06
