mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.791552782058716,0.5009737056500533,0.008012342453002929,0.0003344328743098506,relu,1.1584172310543976e-05,64,"(512, 256)",0.0003034247005811288,adam,"{'activation': 'relu', 'alpha': np.float64(1.1584172310543976e-05), 'batch_size': 64, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.0003034247005811288), 'solver': 'adam'}",0.9755985020187004,0.9776009553286379,0.9730567428881332,0.9677842815687046,0.9702963132205474,0.9728673590049446,0.003531285749433489,14,0.9933359945763077,0.9974568058621727,0.9969760708212626,0.9958981242871872,0.9926618719214725,0.9952657734936805,0.0019302827452084433
2.2398061752319336,0.5701268901470224,0.0067046165466308595,0.0001496858905190265,tanh,3.077180271250682e-05,32,"(256, 128)",0.006586289317583112,adam,"{'activation': 'tanh', 'alpha': np.float64(3.077180271250682e-05), 'batch_size': 32, 'hidden_layer_sizes': (256, 128), 'learning_rate_init': np.float64(0.006586289317583112), 'solver': 'adam'}",0.9745684367866514,0.9766911185306136,0.9691319729307145,0.9655954519177059,0.9697946386682939,0.9711563237667958,0.003978742180008127,41,0.9910318194833877,0.9824029499863127,0.9911532852009877,0.9833975712563982,0.9770979727757991,0.985016719740577,0.00540368111938835
1.168533706665039,0.5850378333301438,0.00795745849609375,3.161613752474417e-05,tanh,5.3572800696018346e-05,256,"(512,)",0.0007084541505250236,adam,"{'activation': 'tanh', 'alpha': np.float64(5.3572800696018346e-05), 'batch_size': 256, 'hidden_layer_sizes': (512,), 'learning_rate_init': np.float64(0.0007084541505250236), 'solver': 'adam'}",0.9670143543001973,0.9784912956238475,0.9729347798689467,0.965725545804838,0.9733250615303433,0.9714982074256346,0.0046418311018706915,38,0.9767151655081776,0.9844829669272226,0.9810088592103741,0.9905847619305947,0.9979374935776045,0.9861458494307946,0.007440947007734535
1.7834585189819336,0.3802496324571393,0.00703277587890625,9.187311996277456e-05,tanh,0.0015375920235481753,64,"(256, 128, 64)",0.00869299151113955,adam,"{'activation': 'tanh', 'alpha': np.float64(0.0015375920235481753), 'batch_size': 64, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate_init': np.float64(0.00869299151113955), 'solver': 'adam'}",0.9689542563302708,0.9774254868033045,0.9694515160409827,0.9614104941860229,0.9720802256478472,0.9698643958016856,0.005187432411577697,49,0.980258154794312,0.9843589483304281,0.9916805883119946,0.9933099655919608,0.9899495194003709,0.9879114352858134,0.004872315603672507
3.415066719055176,0.5557496837327489,0.01342759132385254,0.0002844080270191751,tanh,0.0006295301484516129,64,"(512, 256, 128)",0.007133747470888434,adam,"{'activation': 'tanh', 'alpha': np.float64(0.0006295301484516129), 'batch_size': 64, 'hidden_layer_sizes': (512, 256, 128), 'learning_rate_init': np.float64(0.007133747470888434), 'solver': 'adam'}",0.974607429792281,0.9790493830169212,0.9726965454381359,0.9602445277226009,0.968058698361874,0.9709313168663627,0.006403002974466084,45,0.9937458503814448,0.9842719168448449,0.9833151055401165,0.986785294374162,0.9889819758440216,0.9874200285969179,0.003731476621705338
2.530836057662964,0.671133847464003,0.007330131530761719,8.228148139289672e-05,relu,0.04869640941520897,256,"(512, 256, 128)",0.0002465844721448739,adam,"{'activation': 'relu', 'alpha': np.float64(0.04869640941520897), 'batch_size': 256, 'hidden_layer_sizes': (512, 256, 128), 'learning_rate_init': np.float64(0.0002465844721448739), 'solver': 'adam'}",0.9735741151430962,0.9790087653027238,0.9707735951689634,0.9673143174014396,0.9705784543382652,0.9722498494708978,0.003918392222692623,25,0.9976240607661657,0.9910940574109062,0.9977030491590655,0.9965174171808774,0.9914765193158988,0.9948830207665826,0.002969767920122846
2.762379455566406,0.17821376309941045,0.0038935184478759766,0.0002557558049302153,relu,0.06993395623207713,32,"(256, 128, 64)",0.00034889766548903674,adam,"{'activation': 'relu', 'alpha': np.float64(0.06993395623207713), 'batch_size': 32, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate_init': np.float64(0.00034889766548903674), 'solver': 'adam'}",0.975226443756651,0.9774368597632799,0.9751268618671237,0.9660849301680408,0.9725875918076627,0.9732925374725516,0.003917312808446947,8,0.9936255914635372,0.989929217440114,0.994312633905199,0.9964835369019984,0.9957700192447095,0.9940241997911116,0.0022850465151287047
4.359976673126221,0.9808514018690325,0.006518173217773438,9.771921039337136e-05,relu,0.002223333760592036,32,"(512, 256)",0.0016370746946375722,adam,"{'activation': 'relu', 'alpha': np.float64(0.002223333760592036), 'batch_size': 32, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.0016370746946375722), 'solver': 'adam'}",0.9744327736212316,0.9774579809746626,0.9766424556522135,0.9653807970039378,0.970137761295605,0.9728103537095301,0.004500194527288547,16,0.994825386286683,0.9950103218427386,0.9924420056739054,0.9980667161105399,0.9894238417300295,0.9939536543287792,0.002884372510534713
1.4185025691986084,0.13686311192935116,0.003849506378173828,0.00015587944544768792,relu,3.661819220392426e-05,128,"(256, 128, 64)",0.00014096175149815865,adam,"{'activation': 'relu', 'alpha': np.float64(3.661819220392426e-05), 'batch_size': 128, 'hidden_layer_sizes': (256, 128, 64), 'learning_rate_init': np.float64(0.00014096175149815865), 'solver': 'adam'}",0.9726618412822201,0.9776440101056874,0.9723347218145495,0.9636416043503397,0.9707727820821689,0.9714109919269932,0.004517501782021915,39,0.9879423795678319,0.9899901343993751,0.988303938508767,0.9878595074742079,0.9939858949338519,0.9896163709768068,0.002317055644325014
3.9495925426483156,0.41211508545011116,0.0064432621002197266,0.00015837448309458552,relu,0.0004938623547724716,32,"(512, 256)",0.0003863459370720673,adam,"{'activation': 'relu', 'alpha': np.float64(0.0004938623547724716), 'batch_size': 32, 'hidden_layer_sizes': (512, 256), 'learning_rate_init': np.float64(0.0003863459370720673), 'solver': 'adam'}",0.9763881103827001,0.9787609972461191,0.9735584174403866,0.968894145043301,0.9695092452033978,0.9734221830631811,0.0038244589827620746,5,0.9950465976633495,0.9856465367362289,0.994922428129998,0.9967175495628605,0.989630526669697,0.9923927277524267,0.004130068794701859
