mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.279474067687988,0.13381415933031243,0.013883495330810547,0.0035825465386224425,0.8676080596203861,0.0036667224123645794,7,3,362,0.19948958651882567,4.309673808203455,0.7776004057997312,"{'colsample_bytree': np.float64(0.8676080596203861), 'learning_rate': np.float64(0.0036667224123645794), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 362, 'reg_alpha': np.float64(0.19948958651882567), 'reg_lambda': np.float64(4.309673808203455), 'subsample': np.float64(0.7776004057997312)}",0.9782029098530451,0.9822033485243584,0.9766766052975857,0.9722737403049564,0.9765607404293586,0.9771834688818609,0.0031933865295758705,28,0.9873681394243382,0.9868652569699873,0.9875004374721168,0.9879654150925925,0.9876200089510987,0.9874638515820265,0.00035910052439178434
1.1408053398132325,0.015783730608327155,0.01265401840209961,0.010631292648013286,0.7648252891780032,0.004495231668058586,7,5,136,2.5892960925550055,0.23845927361089564,0.6394356762960909,"{'colsample_bytree': np.float64(0.7648252891780032), 'learning_rate': np.float64(0.004495231668058586), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 136, 'reg_alpha': np.float64(2.5892960925550055), 'reg_lambda': np.float64(0.23845927361089564), 'subsample': np.float64(0.6394356762960909)}",0.9765262106109716,0.9804892809852234,0.9750528709688174,0.9702824907450396,0.9753118391128898,0.9755325384845884,0.003267980138196911,42,0.9819087046321072,0.9814542661482781,0.9827003334032782,0.9833300646737444,0.9824659397797598,0.9823718617274336,0.0006467446713993387
0.7526063442230224,0.006635320959586028,0.0060713768005371095,0.00016283995235994838,0.8501789149863856,0.192802662393026,5,8,153,0.7931909113857054,1.923372012887718,0.5420699824975244,"{'colsample_bytree': np.float64(0.8501789149863856), 'learning_rate': np.float64(0.192802662393026), 'max_depth': 5, 'min_child_weight': 8, 'n_estimators': 153, 'reg_alpha': np.float64(0.7931909113857054), 'reg_lambda': np.float64(1.923372012887718), 'subsample': np.float64(0.5420699824975244)}",0.9775652117401441,0.9829056288028335,0.9792093706626902,0.9737702265503736,0.9795199698182182,0.9785940815148519,0.0029716473422628344,17,0.9996886325397566,0.9997443672389305,0.9997387104129641,0.9997532631864255,0.9997485392494905,0.9997347025255134,2.3528138467788904e-05
0.9258166313171386,0.005968942160939974,0.006885671615600586,0.00012174742433604988,0.5808143570473069,0.2661771692528141,5,3,211,0.00032163086173926544,2.1232617602360486,0.5025307919231093,"{'colsample_bytree': np.float64(0.5808143570473069), 'learning_rate': np.float64(0.2661771692528141), 'max_depth': 5, 'min_child_weight': 3, 'n_estimators': 211, 'reg_alpha': np.float64(0.00032163086173926544), 'reg_lambda': np.float64(2.1232617602360486), 'subsample': np.float64(0.5025307919231093)}",0.9797390718039951,0.9835741963785246,0.9781263390523148,0.9758208314462943,0.9780320209841441,0.9790584919330545,0.0025791383301065796,14,0.999995706853163,0.9999962657243489,0.9999979681991676,0.9999984507518653,0.9999966221311163,0.9999970027319321,1.0388674268628925e-06
2.0892913818359373,0.011672406202670895,0.011158370971679687,0.00026118415719753176,0.5804040257087493,0.03027025209693075,7,3,307,9.381824682449606,0.22482805601745354,0.5090376818077604,"{'colsample_bytree': np.float64(0.5804040257087493), 'learning_rate': np.float64(0.03027025209693075), 'max_depth': 7, 'min_child_weight': 3, 'n_estimators': 307, 'reg_alpha': np.float64(9.381824682449606), 'reg_lambda': np.float64(0.22482805601745354), 'subsample': np.float64(0.5090376818077604)}",0.9788942233486868,0.9839040122178083,0.9801826355557977,0.9742125457666231,0.9794931379539972,0.9793373109685826,0.0031001019667402404,12,0.9926845031929835,0.9924231547038765,0.9928574073540727,0.9931730984083937,0.9925791776275972,0.9927434682573848,0.00025715102442998945
1.0797542095184327,0.005121801386322032,0.006314897537231445,0.00011463889243548228,0.7469468575917173,0.0030383452966307734,4,1,227,0.06942933677610512,0.15393931002140857,0.6838579015297168,"{'colsample_bytree': np.float64(0.7469468575917173), 'learning_rate': np.float64(0.0030383452966307734), 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 227, 'reg_alpha': np.float64(0.06942933677610512), 'reg_lambda': np.float64(0.15393931002140857), 'subsample': np.float64(0.6838579015297168)}",0.9744953249010958,0.979809340449557,0.9735405295309059,0.9682997785964659,0.9749252163420689,0.9742140379640187,0.003669451850268869,44,0.9783837516433354,0.9770833854099668,0.9785064425102716,0.9793572845063149,0.9784620222645752,0.9783585772668928,0.0007289347253381239
3.5419089794158936,0.05369168807677618,0.013046646118164062,0.00013765914648962982,0.6326011838408627,0.004555339282531119,7,6,464,0.027146307533659684,6.489295867043786,0.7171971827552144,"{'colsample_bytree': np.float64(0.6326011838408627), 'learning_rate': np.float64(0.004555339282531119), 'max_depth': 7, 'min_child_weight': 6, 'n_estimators': 464, 'reg_alpha': np.float64(0.027146307533659684), 'reg_lambda': np.float64(6.489295867043786), 'subsample': np.float64(0.7171971827552144)}",0.9781484821160203,0.9826911672718706,0.9775588044697007,0.9729750276652781,0.9776921507040112,0.9778131264453762,0.0030787744423414966,26,0.9869340235290867,0.9862912200523796,0.9872272872477222,0.9876470572996789,0.9872010516194748,0.9870601279496685,0.0004470815256627684
0.8256322383880615,0.003411473787204212,0.006600379943847656,0.00013679609574883202,0.6750392038473378,0.05509530908683569,2,5,416,0.03133046924111914,1.3931837441736634,0.8842770071531545,"{'colsample_bytree': np.float64(0.6750392038473378), 'learning_rate': np.float64(0.05509530908683569), 'max_depth': 2, 'min_child_weight': 5, 'n_estimators': 416, 'reg_alpha': np.float64(0.03133046924111914), 'reg_lambda': np.float64(1.3931837441736634), 'subsample': np.float64(0.8842770071531545)}",0.9772622035922307,0.9831842663222284,0.9785288170156299,0.9725806805699089,0.9783092835810945,0.9779730502162185,0.0033811730579725563,23,0.9874335019498507,0.9865076810239657,0.9870115607943508,0.9880512586777579,0.987426073561654,0.9872860152015159,0.0005114871604771677
0.5525758266448975,0.0031726433296002153,0.006006956100463867,2.5555535759901326e-05,0.5218018858772169,0.4833503044044852,7,5,105,0.007092404574999809,0.10737748632897971,0.9641592812938626,"{'colsample_bytree': np.float64(0.5218018858772169), 'learning_rate': np.float64(0.4833503044044852), 'max_depth': 7, 'min_child_weight': 5, 'n_estimators': 105, 'reg_alpha': np.float64(0.007092404574999809), 'reg_lambda': np.float64(0.10737748632897971), 'subsample': np.float64(0.9641592812938626)}",0.977648884231391,0.9818909983021795,0.9776226317830748,0.971117124339672,0.9789447109110556,0.9774448699134746,0.0035250862638480074,27,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219901,0.9999979428016573,0.9999975411889244,1.102124535354062e-06
0.8718810081481934,0.006747634244661752,0.006627225875854492,0.00010558413008211474,0.7140920741586572,0.4064174636040271,4,1,215,0.002966500735483241,0.5891087281171028,0.9255683357584285,"{'colsample_bytree': np.float64(0.7140920741586572), 'learning_rate': np.float64(0.4064174636040271), 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 215, 'reg_alpha': np.float64(0.002966500735483241), 'reg_lambda': np.float64(0.5891087281171028), 'subsample': np.float64(0.9255683357584285)}",0.9798495519866125,0.9853971193917092,0.9820169593643613,0.9738657642487363,0.9786686679442971,0.9799596125871431,0.003810847543253805,7,0.999995706853163,0.9999969262084777,0.9999983745593342,0.9999987555219902,0.9999979428016573,0.9999975411889246,1.1021245353785273e-06
