mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.796716785430908,0.24616818292468257,0.040721464157104495,0.008894235708948118,20,0.3,1,4,200,"{'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.9810209668640688,0.985579899105598,0.9782015495808131,0.9748256132097334,0.9799647282948514,0.9799185514110128,0.0035257460107524165,18,0.9999737584574993,0.9999727931345418,0.9999767866754907,0.9999828566804773,0.9999827042954149,0.9999777798486849,4.290680474036426e-06
2.90667519569397,0.05344899010734626,0.06600971221923828,0.0007266973009841477,20,sqrt,5,11,354,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 354}",0.9800006498834272,0.983781346720932,0.9787841262691269,0.9743377611329876,0.9792053052287173,0.9792218378470381,0.003014688689094695,27,0.997363423567659,0.9973573775975569,0.9974897100716723,0.9976406474760031,0.9975288476352048,0.9974760012696192,0.00010661553117453174
1.1349051952362061,0.06265751307492642,0.033993101119995116,0.002003535713768142,20,sqrt,7,11,141,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 141}",0.9800526405576,0.9837074224810924,0.9786678548575024,0.9735319921195629,0.9774945706129292,0.9786908961257375,0.003318611177864673,35,0.995864378627709,0.9957703866555381,0.9959976063354394,0.9962973223557166,0.9960551316965044,0.9959969651341816,0.00018028600019009324
2.7644484519958494,0.10981156137855415,0.050283050537109374,0.0005141911007923371,30,sqrt,3,8,340,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 340}",0.9809169855157233,0.9841582791086848,0.9791548938474535,0.9742645833214759,0.9803448463713156,0.9797679176329306,0.0032121944013842577,21,0.9988967628758332,0.9989383225694743,0.9990269705814033,0.9990182592353348,0.9990514283839224,0.9989863487291937,5.871271391861733e-05
4.114116573333741,0.07451310233996747,0.06470589637756348,0.0014692966000556954,30,sqrt,4,6,506,"{'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 506}",0.9805749843621799,0.9844109212909934,0.9786369575593086,0.974321499397096,0.9798305689737462,0.9795549863166648,0.0032535706055125675,23,0.9984956457837844,0.9985498054823435,0.9985690534688199,0.99867783100588,0.9986622369344922,0.998590914535064,6.911635546322954e-05
4.04056453704834,0.222013387264419,0.03507542610168457,0.00015105475663574613,40,0.3,3,14,135,"{'max_depth': 40, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 14, 'n_estimators': 135}",0.9812817325892168,0.9848260343300921,0.9784397840116239,0.9755931671438131,0.9797500733810831,0.9799781582911657,0.0030609793711118068,17,0.9980084117226381,0.9980736980384435,0.9981539057637566,0.9983118020859382,0.9982444986833676,0.9981584632588287,0.00011012380944768164
14.664882516860962,0.319965459179464,0.04795675277709961,0.0012457969678508227,40,0.5,7,12,342,"{'max_depth': 40, 'max_features': 0.5, 'min_samples_leaf': 7, 'min_samples_split': 12, 'n_estimators': 342}",0.9813727162690193,0.984843906124339,0.9795386708144934,0.9753655028413318,0.9798338213209244,0.9801909234740217,0.003062173134114396,12,0.9968667903092956,0.9969255225902846,0.9970498251914756,0.9971729269244037,0.9970672224861025,0.9970164575003124,0.00010848280342979188
0.8239859580993653,0.016028005162117588,0.032531356811523436,0.0017636514241164988,30,log2,2,14,161,"{'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 14, 'n_estimators': 161}",0.9783613189384155,0.9828260180830064,0.9772376351858431,0.971422031887638,0.9783166013622455,0.9776327210914296,0.0036523316921947633,44,0.9976952406326584,0.9977497559765177,0.9977930071409165,0.9980309056208703,0.9979343442863146,0.9978406507314554,0.00012381540307667742
1.0049028873443604,0.026634377597659496,0.01939382553100586,0.00020028498014574027,,sqrt,6,13,127,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 127}",0.9796261545585261,0.9841980844685985,0.9780661706295162,0.9737352638182069,0.978828032956034,0.9788907412861765,0.003345789035859436,31,0.9964449441768976,0.9964302103001789,0.9966010511826375,0.996863432862621,0.9966436428075851,0.996596656265984,0.0001575548288089173
10.622542572021484,0.3520941263345386,0.034278249740600585,0.001029845188434769,30,0.5,4,12,227,"{'max_depth': 30, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 227}",0.9814636999488218,0.9845258694221724,0.979144323719124,0.9752789090977095,0.9798923635701341,0.9800610331515923,0.0030212498455158255,16,0.998121049669829,0.9982060997030259,0.9982375651630274,0.9983715370304083,0.9983390790121119,0.9982550661156806,9.087138319078355e-05
7.137480878829956,0.07864049045667829,0.0479273796081543,0.002375123324198511,10,0.3,4,10,330,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 330}",0.9810429004297354,0.984873963232845,0.9788117712201425,0.9748467534663923,0.9794167077953071,0.9797984192288844,0.0032541681619279337,19,0.9960963101698502,0.9959972883570061,0.9963091829930754,0.9964859750629973,0.9965181283111688,0.9962813769788195,0.0002067079159941002
5.007251834869384,0.18235596195704548,0.08341794013977051,0.013800408877431168,,sqrt,1,12,545,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 545}",0.9805140577908837,0.9844279807309564,0.9781438204183982,0.9744239483332128,0.9801834486425921,0.9795386511832087,0.0032673678503229568,24,0.9992308662320478,0.9993146461034587,0.9993655193950881,0.9993784467278838,0.9994005425619352,0.9993380042040826,6.0543993239404175e-05
16.234788513183595,0.9692906178543276,0.045029067993164064,0.006099311659706724,,0.5,5,10,358,"{'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 358}",0.981524626520118,0.9855587778942152,0.9791622116286047,0.9754951901850667,0.9800037564609909,0.9803489125377991,0.0032744774496966463,6,0.9982061505094976,0.9982661529522725,0.9983270659896909,0.9984235511317157,0.9983862675864426,0.9983218376339238,7.875085351571434e-05
2.40590558052063,0.04060363369831801,0.04237060546875,0.000267195751593197,20,sqrt,6,6,324,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 324}",0.9795392326501435,0.984024240651833,0.978462550441872,0.9738238902788156,0.9791345666775892,0.9789968961400506,0.003244465745628052,29,0.9967358620323848,0.9966912031439857,0.9968471022634312,0.9970698638271843,0.99692057726103,0.9968529217056032,0.00013530032111494037
2.6115843296051025,0.05162313067151534,0.08036255836486816,0.00042746566979857536,20,log2,4,9,562,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 562}",0.9787910543546252,0.982341854929772,0.9780190115954308,0.9724928671960945,0.9785158076269167,0.978032119140568,0.003164403378073061,41,0.9979467834727768,0.9979834657451592,0.9980591730499498,0.9981664267363859,0.998162413929742,0.9980636525868027,8.991631033145872e-05
1.0587146282196045,0.026198541021039228,0.03770451545715332,0.0062412060627030546,20,log2,1,5,212,"{'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 212}",0.9787008830291066,0.9829251253056484,0.9785800414836883,0.9729099807217121,0.9790894403604901,0.9784410941801293,0.003200215636275635,36,0.9999192939201114,0.9999338245709444,0.9999421952663206,0.9999511097924724,0.999958068710323,0.9999408984520344,1.3546708558314155e-05
1.8142294406890869,0.023506321542719998,0.05501565933227539,0.0006153854935375732,,log2,4,13,394,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 394}",0.9785091674180943,0.9821200822102535,0.9779287589612329,0.972578241309525,0.9779368898291785,0.9778146279456568,0.0030485091557430604,42,0.9968987983863051,0.9969100774229658,0.996940514306697,0.9972081278738235,0.9970818514520952,0.9970078738883774,0.00011964385957010682
